id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
407;17;;;;Water (fresh water);;;;;;;;;;;;;;
408;17;;;;Water (rain water);;;;;;;;;;;;;;
409;17;;;;Water, lake;;;;;;;;;;;;;;
410;17;;;;Water, river;;;;;;;;;;;;;;
411;17;;;;Water, salt, ocean;;;;;;;;;;;;;;
412;17;;;;Water, well, in ground;;;;;;;;;;;;;;
413;17;;;;Zinc 9%, Lead 5%, in sulfide, in ground;;;;;;;;;;;;;;
414;17;;;;Zirconium, 50% in zircon, 0.39% in crude ore, in ground;;;;;;;;;;;;;;
415;17;;;;sodium sulphate, various forms, in ground;;;;;;;;;;;;;;
416;17;;;;Carbon dioxide, biogenic;;;;;;;;;;;;;;
417;17;;;;Carbon monoxide;;;;;;;;;;;;;;
418;17;;;;Chromate;;;;;;;;;;;;;;
419;17;;;;Dissolved solids;;;;;;;;;;;;;;
420;17;;;;Kerosene;;;;;;;;;;;;;;
421;17;;;;Methane ;;;;;;;;;;;;;;
422;17;;;;Methane, tetrachloro-, CFC-10;;;;;;;;;;;;;;
423;17;;;;N-Nitrodimethylamine;;;;;;;;;;;;;;
424;17;;;;Organic substances, unspecified;;;;;;;;;;;;;;
425;17;;;;Particulates, unspecified;;;;;;;;;;;;;;
426;17;;;;Phenols, unspecified;;;;;;;;;;;;;;
427;17;;;;Radioactive species, unspecified;;;;;;;;;;;;;;
428;17;;;;Steel, liquid, at plant;;;;;;;;;;;;;;
429;17;;;;Sulfur oxides;;;;;;;;;;;;;;
430;17;;;;CUTOFF Disposal, BOF dust, to unspecified treatment;;;;;;;;;;;;;;
431;17;;;;CUTOFF Disposal, BOF slag, to unspecified treatment;;;;;;;;;;;;;;
432;17;;;;CUTOFF Disposal, slag, to unspecified treatment;;;;;;;;;;;;;;
433;17;;;;CUTOFF Disposal, solid waste, unspecified, to unspecified treatment;;;;;;;;;;;;;;
434;17;;;;CUTOFF Steel scrap, at plant;;;;;;;;;;;;;;
435;17;;;;Coal, 26.4 MJ per kg, in ground;;;;;;;;;;;;;;
436;17;;;;Coal, bituminous, 24.8 MJ per kg, in ground;;;;;;;;;;;;;;
437;17;;;;Energy, from hydro power;;;;;;;;;;;;;;
438;17;;;;Gas, natural, 46.8 MJ per kg, in ground;;;;;;;;;;;;;;
439;17;;;;Iron ore, in ground;;;;;;;;;;;;;;
440;17;;;;Limestone, in ground;;;;;;;;;;;;;;
441;17;;;;Oil, crude, 42 MJ per kg, in ground;;;;;;;;;;;;;;
442;17;;;;Oxygen, in air;;;;;;;;;;;;;;
443;17;;;;Uranium, 2291 GJ per kg, in ground;;;;;;;;;;;;;;
444;17;;;;Wood and wood waste, 9.5 MJ per kg;;;;;;;;;;;;;;
445;17;;;;Chainsawing, delimbing, NE-NC;;;;;;;;;;;;;;
446;17;;;;CUTOFF Lubricants, unspecified, at plant;;;;;;;;;;;;;;
447;17;;;;Gasoline, combusted in equipment;;;;;;;;;;;;;;
448;17;;;;Benzo(b,j,k)fluoranthene;;;;;;;;;;;;;;
449;17;;;;Biphenyl;;;;;;;;;;;;;;
450;17;;;;Chrysene, 5-methyl-;;;;;;;;;;;;;;
451;17;;;;Electricity, lignite coal, at power plant;;;;;;;;;;;;;;
452;17;;;;Pyrene;;;;;;;;;;;;;;
453;17;;;;CUTOFF Disposal, lignite coal combustion byproducts, to unspecified reuse;;;;;;;;;;;;;;
454;17;;;;Lignite coal, at surface mine;;;;;;;;;;;;;;
455;17;;;;Transport, combination truck, average fuel mix;;;;;;;;;;;;;;
456;17;;;;Transport, train, diesel powered;;;;;;;;;;;;;;
457;17;;;;Limestone, at mine;;;;;;;;;;;;;;
458;17;;;;Bituminous coal, combusted in industrial boiler;;;;;;;;;;;;;;
459;17;;;;Diesel, combusted in industrial boiler;;;;;;;;;;;;;;
460;17;;;;Electricity, at grid, US, 2000;;;;;;;;;;;;;;
461;17;;;;Limestone;;;;;;;;;;;;;;
462;17;;;;Natural gas, combusted in industrial boiler;;;;;;;;;;;;;;
